,word,frequency,known
3213,gravement,19.73,1
3214,intriguer,19.73,1
3215,délice,19.73,1
3216,discrètement,19.73,1
3217,solennel,19.66,1
3218,exaspérer,19.66,1
3220,parer,19.66,1
3221,morne,19.66,1
3222,peupler,19.66,1
3224,contrôle,19.66,1
3225,barrage,19.66,1
3226,courber,19.66,1
3227,contourner,19.59,1
3228,raidir,19.59,1
3229,orange,19.59,1
3230,dissiper,19.59,1
3231,brosse,19.59,1
3233,entrouvrir,19.59,1
3234,dix-sept,19.59,1
3235,grincer,19.53,1
3236,barreau,19.53,1
3237,cirque,19.53,1
3238,tentative,19.53,1
3241,clin,19.46,1
3242,rêverie,19.46,1
3243,déplier,19.46,1
3244,rouiller,19.46,1
3246,méfiance,19.46,1
3247,clos,19.46,1
3248,correspondre,19.46,1
3249,corne,19.46,1
3250,automobile,19.46,1
3251,audace,19.46,1
3252,rafale,19.46,1
3253,flacon,19.46,1
3254,renouveler,19.39,1
3255,ramper,19.39,1
3256,final,19.39,1
3257,vis-à-vis,19.39,1
3258,tonnerre,19.39,1
3259,pelouse,19.39,1
3260,clouer,19.39,1
3261,désagréable,19.39,1
3263,durée,19.39,1
3264,amertume,19.39,1
3265,convoquer,19.32,1
3266,imaginaire,19.32,1
3267,sombrer,19.32,1
3269,vilain,19.32,1
3270,monument,19.32,1
3272,élargir,19.32,1
3274,apparent,19.32,1
3275,inscription,19.32,1
3276,relief,19.32,1
3278,tambour,19.32,1
3279,brin,19.26,1
3280,afficher,19.26,1
3281,limiter,19.26,1
3282,pigeon,19.26,1
3283,moto,19.26,1
3284,bronze,19.26,1
3285,cil,19.26,1
3286,serrure,19.26,1
3287,laisse,19.26,1
3288,battement,19.26,1
3289,violer,19.19,1
3290,rouleau,19.19,1
3291,tasser,19.19,1
3293,effrayant,19.19,1
3294,triompher,19.19,1
3295,foulard,19.19,1
3297,liquide,19.19,1
3298,sitôt,19.12,1
3299,intervalle,19.12,1
3300,ruisseler,19.12,1
3301,masquer,19.12,1
3302,ampoule,19.12,1
3303,impérial,19.12,1
3304,permission,19.12,1
3305,corbeille,19.12,1
3306,coq,19.12,1
3308,détresse,19.05,1
3309,accourir,19.05,1
3310,moulin,19.05,1
3311,dénoncer,19.05,1
3312,abord,19.05,1
3313,selle,19.05,1
3315,vendredi,19.05,1
3316,quoique,19.05,1
3318,mérite,18.99,1
3319,successif,18.99,1
3320,quantité,18.99,1
3321,insolite,18.99,1
3322,suffisant,18.99,1
3323,maillot,18.99,1
3324,représentation,18.99,1
3325,chiffon,18.99,1
3326,climat,18.99,1
3327,exclamer,18.99,1
3328,vente,18.99,1
3329,concentrer,18.92,1
3330,vouer,18.92,1
3331,préoccuper,18.92,1
3332,identifier,18.92,1
3333,chevet,18.92,1
3334,mont,18.92,1
3335,suicide,18.92,1
3337,réseau,18.92,1
3338,symbole,18.92,1
3339,modifier,18.85,1
3340,amusant,18.85,1
3341,compliquer,18.85,1
3342,tir,18.85,1
3343,disperser,18.85,1
3344,hangar,18.85,1
3345,rauque,18.85,1
3346,délai,18.85,1
3347,cligner,18.85,1
3348,nid,18.85,1
3349,ciment,18.85,1
3350,réflexe,18.85,1
3351,clientèle,18.78,1
3353,convoi,18.78,1
3354,pistolet,18.78,1
3356,création,18.72,1
3357,croissant,18.72,1
3358,commande,18.72,1
3360,refuge,18.65,1
3363,servant,18.65,1
3364,rebord,18.65,1
3365,sain,18.65,1
3366,vendeur,18.65,1
3368,salive,18.65,1
3370,engouffrer,18.58,1
3371,bonnet,18.58,1
3372,douzaine,18.58,1
3373,moue,18.58,1
3374,âne,18.58,1
3375,maladroit,18.58,1
3376,sucer,18.51,1
3377,trahison,18.51,1
3378,traité,18.51,1
3379,gâcher,18.51,1
3380,épisode,18.51,1
3382,bâiller,18.51,1
3383,domestique,18.51,1
3384,cristal,18.51,1
3385,rouvrir,18.45,1
3386,humble,18.45,1
3387,vice,18.45,1
3389,engagement,18.45,1
3390,graver,18.38,1
3391,album,18.38,1
3392,manie,18.38,1
3393,mêmes,18.38,1
3394,tabouret,18.38,1
3396,brûlé,18.31,1
3397,insulter,18.31,1
3398,combattant,18.31,1
3399,fouet,18.31,1
3400,sonnerie,18.31,1
3401,caprice,18.31,1
3402,glorieux,18.31,1
3403,graisse,18.31,1
3405,fidélité,18.31,1
3407,robinet,18.24,1
3408,fusiller,18.24,1
3409,tribu,18.24,1
3410,invitation,18.24,1
3411,lisière,18.24,1
3412,ronfler,18.24,1
3413,zéro,18.24,1
3415,perron,18.24,1
3416,épingle,18.24,1
3417,historique,18.24,1
3418,cloison,18.24,1
3419,probable,18.18,1
3420,multiple,18.18,1
3421,fracas,18.18,1
3422,argument,18.18,1
3423,clairement,18.18,1
3424,courbe,18.11,1
3425,contribuer,18.11,1
3427,bercer,18.04,1
3428,garer,18.04,1
3430,savon,18.04,1
3431,inspiration,18.04,1
3432,abaisser,18.04,1
3433,tribunal,18.04,1
3434,provision,18.04,1
3435,applaudir,17.97,1
3436,accélérer,17.97,1
3438,foie,17.97,1
3439,incompréhensible,17.97,1
3442,ours,17.91,1
3443,éteint,17.91,1
3444,répliquer,17.91,1
3445,sifflet,17.91,1
3446,ressusciter,17.91,1
3449,araignée,17.84,1
3450,renforcer,17.84,1
3453,détachement,17.84,1
3456,serviteur,17.77,1
3457,caler,17.77,1
3458,tourbillon,17.77,1
3459,clairière,17.77,1
3460,agence,17.77,1
3461,jumeau,17.77,1
3462,moche,17.77,1
3463,riz,17.7,1
3464,accouder,17.7,1
3465,privilège,17.7,1
3466,balai,17.7,1
3467,imprégner,17.7,1
3468,onde,17.7,1
3469,mauve,17.64,1
3470,apprenti,17.64,1
3471,éclairé,17.64,1
3472,conquérir,17.64,1
3473,clandestin,17.64,1
3474,photographe,17.64,1
3475,parcours,17.64,1
3476,protection,17.64,1
3477,pesant,17.64,1
3478,agripper,17.57,1
3479,dégoûter,17.57,1
3480,pyjama,17.57,1
3481,maudit,17.5,1
3482,passionner,17.5,1
3483,ministère,17.5,1
3484,anneau,17.5,1
3485,sirène,17.5,1
3486,gentillesse,17.5,1
3487,fabuleux,17.5,1
3488,atroce,17.43,1
3489,désespérer,17.43,1
3490,composition,17.43,1
3492,infiniment,17.43,1
3493,commission,17.43,1
3494,excellence,17.43,1
3495,défi,17.36,1
3496,exigence,17.36,1
3497,vingt-quatre,17.36,1
3498,fouetter,17.36,1
3499,exquis,17.36,1
3501,quasi,17.36,1
3503,manuscrit,17.36,1
3504,faufiler,17.3,1
3505,faculté,17.3,1
3507,arc,17.3,1
3510,savant,17.3,1
3511,auberge,17.3,1
3512,fût,17.3,1
3513,croûte,17.3,1
3514,assommer,17.23,1
3515,institution,17.23,1
3516,indigner,17.23,1
3517,dater,17.23,1
3518,émettre,17.23,1
3520,croisé,17.23,1
3521,habillé,17.23,1
3522,rivage,17.23,1
3523,rancune,17.23,1
3524,intimider,17.16,1
3525,habile,17.16,1
3526,gravir,17.16,1
3527,miette,17.16,1
3528,manifestation,17.16,1
3529,règlement,17.16,1
3531,sentimental,17.16,1
3533,lot,17.16,1
3534,gravité,17.16,1
3535,commode,17.16,1
3537,silencieusement,17.16,1
3538,complice,17.09,1
3540,lassitude,17.09,1
3541,piscine,17.09,1
3542,usé,17.09,1
3543,saut,17.03,1
3544,geler,17.03,1
3545,pneu,17.03,1
3547,surcroît,17.03,1
3549,torture,17.03,1
3550,pratiquement,17.03,1
3551,vengeance,17.03,1
3552,comportement,17.03,1
3553,confort,17.03,1
3554,étreindre,16.96,1
3557,cachette,16.96,1
3559,déguiser,16.96,1
3560,veau,16.96,1
3561,extrêmement,16.96,1
3562,achat,16.96,1
3563,spécialiste,16.96,1
3564,prestige,16.96,1
3565,urgent,16.96,1
3566,forteresse,16.96,1
3567,rez-de-chaussée,16.96,1
3569,adosser,16.89,1
3570,inférieur,16.89,1
3571,sournois,16.89,1
3572,lavabo,16.89,1
3573,fantaisie,16.89,1
3574,tartine,16.89,1
3575,voire,16.89,1
3576,enrouler,16.89,1
3577,faiblement,16.89,1
3578,estime,16.89,1
3579,généralement,16.89,1
3580,constant,16.82,1
3581,esquisser,16.82,1
3582,bruyant,16.82,1
3583,initiative,16.82,1
3584,gêné,16.82,1
3585,déception,16.82,1
3586,sacrer,16.82,1
3587,garantir,16.82,1
3588,réception,16.82,1
3589,rasoir,16.82,1
3590,lanterne,16.82,1
3591,hypothèse,16.82,1
3592,réplique,16.82,1
3593,ignorance,16.82,1
3594,perfection,16.82,1
3595,suspect,16.82,1
3596,contenu,16.82,1
3598,corvée,16.76,1
3599,dévaler,16.76,1
3600,impatient,16.76,1
3601,humour,16.76,1
3602,postal,16.76,1
3604,vulgaire,16.76,1
3605,gémissement,16.76,1
3606,signification,16.76,1
3607,diviser,16.69,1
3608,excitation,16.69,1
3609,injure,16.69,1
3610,menaçant,16.69,1
3611,pratique,16.69,1
3612,fumier,16.69,1
3613,square,16.69,1
3614,trajet,16.69,1
3615,étagère,16.69,1
3616,rectangle,16.69,1
3617,hommage,16.69,1
3618,biais,16.69,1
3619,rassurant,16.69,1
3620,actuellement,16.69,1
3621,poli,16.69,1
3622,touffe,16.69,1
3623,annonce,16.62,1
3624,soucieux,16.62,1
3625,compromettre,16.62,1
3626,mélancolique,16.62,1
3627,impuissance,16.62,1
3628,favorable,16.62,1
3629,fonds,16.62,1
3630,édition,16.62,1
3631,monture,16.62,1
3632,tapoter,16.55,1
3633,planer,16.55,1
3635,commencement,16.55,1
3636,cap,16.55,1
3638,caoutchouc,16.55,1
3639,poussiéreux,16.55,1
3640,roseau,16.55,1
3641,pâté,16.55,1
3642,bulle,16.55,1
3643,tacher,16.49,1
3645,berge,16.49,1
3646,inévitable,16.49,1
3649,obstiner,16.49,1
3650,plisser,16.49,1
3651,horloge,16.49,1
3654,serveur,16.42,1
3656,proclamer,16.42,1
3658,brisé,16.42,1
3659,scrupule,16.42,1
3660,étreinte,16.42,1
3661,volée,16.42,1
3662,accueil,16.42,1
3663,baptiser,16.35,1
3664,funèbre,16.35,1
3665,indulgence,16.35,1
3666,légion,16.35,1
3668,torrent,16.35,1
3669,idéal,16.35,1
3670,pommette,16.35,1
3671,désespéré,16.35,1
3673,néanmoins,16.35,1
3674,incarner,16.28,1
3675,diminuer,16.28,1
3677,tourmenter,16.28,1
3678,ironique,16.28,1
3679,commerçant,16.28,1
3680,secousse,16.28,1
3681,indignation,16.28,1
3682,reconstituer,16.28,1
3683,mardi,16.28,1
3684,contour,16.28,1
3685,touche,16.28,1
3686,effectivement,16.28,1
3687,provisoire,16.28,1
3688,bidon,16.28,1
3690,parapluie,16.28,1
3691,légitime,16.22,1
3692,harmonie,16.22,1
3693,exclure,16.22,1
3694,manier,16.22,1
3695,exaltation,16.22,1
3696,avide,16.22,1
3697,convenable,16.22,1
3698,assistant,16.22,1
3699,rail,16.22,1
3700,féroce,16.22,1
3701,proprement,16.22,1
3702,gaiement,16.22,1
3703,agrandir,16.15,1
3704,magazine,16.15,1
3705,écume,16.15,1
3706,accentuer,16.15,1
3707,flou,16.15,1
3708,sonnette,16.15,1
3709,pilier,16.15,1
3710,terne,16.15,1
3711,amateur,16.15,1
3712,demi-tour,16.08,1
3713,corriger,16.08,1
3714,lâche,16.08,1
3715,musicien,16.08,1
3716,marié,16.08,1
3717,bac,16.08,1
3718,médaille,16.08,1
3719,dit,16.08,1
3720,fêter,16.01,1
3721,reproduire,16.01,1
3722,maquis,16.01,1
3723,intervention,16.01,1
3724,gifle,16.01,1
3725,décisif,16.01,1
3726,engin,16.01,1
3727,document,16.01,1
3728,douteux,15.95,1
3729,salir,15.95,1
3731,mâle,15.95,1
3732,foire,15.95,1
3733,moquette,15.95,1
3735,continent,15.95,1
3737,cierge,15.95,1
3738,enlacer,15.88,1
3739,gifler,15.88,1
3740,agressif,15.88,1
3741,questionner,15.88,1
3743,cru,15.88,1
3744,insulte,15.88,1
3745,cire,15.88,1
3746,épier,15.88,1
3747,cruauté,15.88,1
3748,fragment,15.88,1
3749,application,15.88,1
3751,froncer,15.88,1
3752,médiocre,15.88,1
3753,déchiffrer,15.81,1
3754,maquiller,15.81,1
3756,gracieux,15.81,1
3757,empiler,15.81,1
3758,consigne,15.81,1
3759,maximum,15.81,1
3761,cervelle,15.81,1
3762,souiller,15.81,1
3763,coiffure,15.81,1
3764,débat,15.81,1
3765,progresser,15.81,1
3766,crochet,15.81,1
3767,profession,15.81,1
3768,plâtre,15.81,1
3769,hostilité,15.81,1
3770,marchandise,15.81,1
3771,ticket,15.81,1
3772,étiquette,15.74,1
3774,quatrième,15.74,1
3775,obligation,15.74,1
3778,poutre,15.74,1
3779,fermeture,15.74,1
3782,collectif,15.68,1
3783,invention,15.68,1
3785,constamment,15.68,1
3787,gésir,15.68,1
3788,supplémentaire,15.68,1
3790,fortement,15.68,1
3791,fente,15.61,1
3792,dessécher,15.61,1
3794,chausser,15.61,1
3795,parier,15.61,1
3797,marteau,15.61,1
3798,recul,15.61,1
3799,embêter,15.61,1
3800,besogne,15.61,1
3801,empreinte,15.61,1
3803,montée,15.61,1
3804,exploit,15.61,1
3806,vacarme,15.61,1
3807,vigueur,15.61,1
3808,tension,15.61,1
3809,pelle,15.61,1
3810,survenir,15.54,1
3812,formuler,15.54,1
3813,scruter,15.54,1
3814,satisfait,15.54,1
3815,interpeller,15.54,1
3816,braquer,15.54,1
3817,antique,15.54,1
3818,grouiller,15.54,1
3819,batterie,15.54,1
3820,excessif,15.54,1
3821,miel,15.54,1
3824,oignon,15.54,1
3825,sympathique,15.54,1
3826,décourager,15.47,1
3827,euh,15.47,1
3829,aveugler,15.47,1
3831,meurtre,15.47,1
3832,injuste,15.47,1
3833,monotone,15.47,1
3834,vingtaine,15.47,1
3835,poursuite,15.47,1
3836,choquer,15.41,1
3837,gravier,15.41,1
3838,vertical,15.41,1
3839,torturer,15.41,1
3840,cuit,15.41,1
3841,dépenser,15.41,1
3842,persister,15.41,1
3843,aisance,15.41,1
3844,identique,15.41,1
3845,pétrole,15.41,1
3847,confiture,15.41,1
3848,provenir,15.34,1
3849,alourdir,15.34,1
3851,fourneau,15.34,1
3852,destruction,15.34,1
3853,rentrée,15.34,1
3854,escalader,15.34,1
3855,rêveur,15.34,1
3856,domicile,15.34,1
3859,irrésistible,15.34,1
3860,recours,15.34,1
3861,emballer,15.27,1
3862,assassiner,15.27,1
3863,baignoire,15.27,1
3864,imperceptible,15.27,1
3865,blancheur,15.27,1
3866,manège,15.27,1
3867,efficace,15.27,1
3868,intellectuel,15.27,1
3869,caché,15.27,1
3870,observation,15.27,1
3871,théorie,15.27,1
3872,traditionnel,15.2,1
3873,couché,15.2,1
3875,hanter,15.2,1
3876,gluant,15.2,1
3877,discerner,15.2,1
3878,éléphant,15.2,1
3880,confortable,15.2,1
3881,signature,15.2,1
3882,magie,15.2,1
3883,farouche,15.2,1
3884,inonder,15.14,1
3885,malle,15.14,1
3886,conducteur,15.14,1
3887,lustre,15.14,1
3888,expédition,15.14,1
3889,gilet,15.14,1
3890,dorer,15.14,1
3891,pâlir,15.14,1
3892,corsage,15.14,1
3893,moite,15.14,1
3895,champion,15.07,1
3896,supprimer,15.07,1
3898,récemment,15.07,1
3899,poire,15.07,1
3900,latin,15.07,1
3901,conte,15.07,1
3902,facilité,15.07,1
3903,contrat,15.0,1
3904,fourré,15.0,1
3905,empoisonner,15.0,1
3906,joint,15.0,1
3907,autoroute,15.0,1
3909,compliment,15.0,1
3910,bonbon,15.0,1
3911,partenaire,15.0,1
3912,code,15.0,1
3916,maîtriser,14.93,1
3918,tiers,14.93,1
3920,mollet,14.93,1
3921,personnellement,14.93,1
3922,culte,14.93,1
3923,patient,14.93,1
3924,broder,14.86,1
3925,marge,14.86,1
3926,méditer,14.86,1
3927,chantonner,14.86,1
3929,étrangement,14.86,1
3932,couronner,14.86,1
3933,essai,14.86,1
3934,humidité,14.86,1
3935,assumer,14.8,1
3936,grossir,14.8,1
3937,disparu,14.8,1
3938,tournoyer,14.8,1
3939,traversée,14.8,1
3941,permanent,14.8,1
3942,enjamber,14.8,1
3943,anonyme,14.8,1
3945,isolé,14.8,1
3946,spécialement,14.8,1
3948,grondement,14.8,1
3949,stade,14.8,1
3950,cendrier,14.73,1
3951,enregistrer,14.73,1
3952,interlocuteur,14.73,1
3953,flairer,14.73,1
3954,voiler,14.73,1
3958,polonais,14.73,1
3959,blême,14.73,1
3960,fiche,14.73,1
3961,rendu,14.73,1
3963,stupéfait,14.73,1
3964,claquement,14.73,1
3965,pince,14.73,1
3967,bribe,14.73,1
3968,m,14.73,1
3969,jumelle,14.66,1
3971,massacrer,14.66,1
3972,sangloter,14.66,1
3973,épanouir,14.66,1
3974,marmite,14.66,1
3975,publicité,14.66,1
3976,traitement,14.66,1
3977,sorcier,14.66,1
3978,remous,14.66,1
3979,lourdement,14.66,1
3981,détailler,14.59,1
3982,conscient,14.59,1
3983,furtif,14.59,1
3984,tunnel,14.59,1
3986,agonie,14.59,1
3987,affectueux,14.59,1
3989,insistance,14.59,1
3990,case,14.53,1
3991,résumer,14.53,1
3992,retarder,14.53,1
3993,définir,14.53,1
3994,arrondir,14.53,1
3995,munir,14.53,1
3996,aplatir,14.53,1
3997,terriblement,14.53,1
3998,s,14.53,1
3999,éponge,14.53,1
4000,inerte,14.53,1
4002,spirituel,14.53,1
4004,calendrier,14.53,1
4005,tombé,14.53,1
4006,brailler,14.53,1
4008,vieillesse,14.53,1
4009,quête,14.53,1
4010,désoler,14.46,1
4011,incruster,14.46,1
4015,tragédie,14.46,1
4016,porc,14.46,1
4017,bouchon,14.46,1
4018,puiser,14.46,1
4020,proximité,14.46,1
4021,circulation,14.46,1
4022,foudre,14.46,1
4023,traquer,14.39,1
4024,compléter,14.39,1
4025,raccompagner,14.39,1
4026,capacité,14.39,1
4029,strict,14.39,1
4030,séparation,14.39,1
4031,substance,14.39,1
4035,odieux,14.32,1
4036,facteur,14.32,1
4037,lance,14.32,1
4038,chic,14.32,1
4039,mandat,14.32,1
4041,allô,14.32,1
4042,machin,14.32,1
4043,abuser,14.26,1
4044,gâter,14.26,1
4045,copie,14.26,1
4046,conserve,14.26,1
4048,lambeau,14.26,1
4049,exemplaire,14.26,1
4050,thème,14.26,1
4051,humilier,14.26,1
4052,palmier,14.26,1
4053,savourer,14.26,1
4054,claque,14.26,1
4055,tricot,14.19,1
4056,évolution,14.19,1
4057,accommoder,14.19,1
4058,fourchette,14.19,1
4059,tonne,14.19,1
4060,associer,14.19,1
4061,nullement,14.19,1
4063,hop,14.19,1
4065,chandail,14.19,1
4066,gerbe,14.19,1
4069,désarroi,14.12,1
4070,chariot,14.12,1
4071,scolaire,14.12,1
4072,conflit,14.12,1
4073,élection,14.12,1
4074,infliger,14.05,1
4075,rasseoir,14.05,1
4076,enseigne,14.05,1
4077,notion,14.05,1
4078,croupe,14.05,1
4079,affaler,14.05,1
4081,recroqueviller,14.05,1
4082,élémentaire,14.05,1
4083,relatif,14.05,1
4084,distraction,14.05,1
4086,technique,14.05,1
4087,fosse,14.05,1
4088,hérisser,13.99,1
4089,inspecter,13.99,1
4090,flamber,13.99,1
4091,paralyser,13.99,1
4094,durcir,13.99,1
4095,exil,13.99,1
4096,balbutier,13.99,1
4097,volontaire,13.99,1
4099,édifice,13.99,1
4100,éventail,13.99,1
4101,exposition,13.99,1
4103,favori,13.99,1
4104,insignifiant,13.92,1
4105,glacial,13.92,1
4108,préférence,13.92,1
4109,écharpe,13.92,1
4110,grommeler,13.92,1
4111,ivrogne,13.92,1
4112,biche,13.92,1
4113,paternel,13.92,1
4114,griffe,13.92,1
4115,écrit,13.92,1
4116,neveu,13.92,1
4117,ciseau,13.85,1
4118,bagarre,13.85,1
4119,camper,13.85,1
4120,embarrasser,13.85,1
4121,débris,13.85,1
4124,carcasse,13.85,1
4127,rallier,13.78,1
4128,assombrir,13.78,1
4129,péril,13.78,1
4131,lacet,13.78,1
4132,adolescence,13.78,1
4133,uni,13.78,1
4134,exalter,13.78,1
4135,chouette,13.78,1
4136,sifflement,13.78,1
4137,ronce,13.78,1
4139,tressaillir,13.72,1
4140,phénomène,13.72,1
4142,multicolore,13.72,1
4144,galop,13.72,1
4146,retrait,13.72,1
4147,ferraille,13.72,1
4148,sculpter,13.72,1
4150,pois,13.72,1
4151,marron,13.72,1
4152,comparaison,13.72,1
4153,sauce,13.72,1
4155,humiliation,13.65,1
4156,actif,13.65,1
4157,hache,13.65,1
4159,logement,13.65,1
4160,donné,13.65,1
4162,briquet,13.65,1
4165,filtrer,13.58,1
4166,bouillir,13.58,1
4168,compartiment,13.58,1
4169,délicatesse,13.58,1
4170,mignon,13.58,1
4171,tripe,13.58,1
4172,asile,13.58,1
4173,balader,13.51,1
4174,graine,13.51,1
4175,ravissant,13.51,1
4177,buée,13.51,1
4180,élire,13.51,1
4181,correspondance,13.51,1
4182,cultiver,13.51,1
4183,capital,13.51,1
4184,injustice,13.51,1
4185,distraitement,13.51,1
4186,éparpiller,13.51,1
4187,forcé,13.51,1
4188,marmonner,13.51,1
4189,tolérer,13.45,1
4190,renfort,13.45,1
4191,cramponner,13.45,1
4192,relâcher,13.45,1
4193,coquille,13.45,1
4194,remède,13.45,1
4195,craquement,13.45,1
4196,frange,13.45,1
4197,posé,13.45,1
4198,baguette,13.45,1
4199,pansement,13.45,1
4200,entrailles,13.45,1
4201,protestation,13.45,1
4202,héritier,13.45,1
4203,crasse,13.45,1
4204,comique,13.45,1
4205,haricot,13.45,1
4206,trentaine,13.45,1
4207,affairer,13.38,1
4209,bredouiller,13.38,1
4210,évader,13.38,1
4212,déchiré,13.38,1
4213,supplice,13.38,1
4214,taureau,13.38,1
4215,torpeur,13.38,1
4216,gouffre,13.38,1
4217,tuile,13.38,1
4218,fauve,13.38,1
4219,infernal,13.38,1
4220,recette,13.38,1
4221,exhiber,13.31,1
4222,contrarier,13.31,1
4224,tituber,13.31,1
4225,galoper,13.31,1
4226,porteur,13.31,1
4227,grouper,13.31,1
4228,boulanger,13.31,1
4229,berceau,13.31,1
4232,ennuyeux,13.31,1
4233,tomate,13.31,1
4234,éblouissant,13.24,1
4236,remarquable,13.24,1
4237,tennis,13.24,1
4239,boisson,13.24,1
4240,catégorie,13.24,1
4241,honorer,13.24,1
4242,extraire,13.24,1
4243,jambon,13.24,1
4244,triangle,13.24,1
4245,intensité,13.24,1
4246,traître,13.24,1
4247,traînée,13.24,1
4248,passager,13.24,1
4249,prodigieux,13.24,1
4250,mouvant,13.18,1
4252,déchaîner,13.18,1
4253,hagard,13.18,1
4254,saoul,13.18,1
4255,éclaircir,13.18,1
4256,mouvoir,13.18,1
4257,étincelant,13.18,1
4258,bourse,13.18,1
4259,douer,13.18,1
4260,bûche,13.18,1
4261,carrelage,13.18,1
4263,frein,13.18,1
4264,éventuel,13.18,1
4265,somptueux,13.18,1
4266,osciller,13.11,1
4267,sincèrement,13.11,1
4268,gratuit,13.11,1
4269,locomotive,13.11,1
4270,alerte,13.11,1
4271,pâtisserie,13.11,1
4272,parallèle,13.11,1
4273,tumulte,13.11,1
4275,opaque,13.11,1
4276,difficilement,13.04,1
4277,tricoter,13.04,1
4278,freiner,13.04,1
4279,souterrain,13.04,1
4280,renaître,13.04,1
4281,secrètement,13.04,1
4282,soyeux,13.04,1
4283,poteau,13.04,1
4286,mare,13.04,1
4288,obscène,13.04,1
4289,grisâtre,13.04,1
4290,articuler,12.97,1
4291,dévoiler,12.97,1
4292,grenade,12.97,1
4293,accéder,12.97,1
4295,rituel,12.97,1
4297,champignon,12.97,1
4298,cuvette,12.97,1
4299,anniversaire,12.97,1
4300,méchanceté,12.97,1
4301,partisan,12.97,1
4302,durement,12.97,1
4303,version,12.97,1
4304,grotesque,12.97,1
4305,étincelle,12.97,1
4306,répétition,12.97,1
4307,percher,12.97,1
4308,logique,12.97,1
4310,alerter,12.91,1
4311,racheter,12.91,1
4312,sérénité,12.91,1
4313,saleté,12.91,1
4314,effroi,12.91,1
4315,empresser,12.91,1
4316,bourreau,12.91,1
4317,virage,12.91,1
4320,anecdote,12.91,1
4321,projecteur,12.91,1
4322,teinte,12.91,1
4324,submerger,12.91,1
4325,bordure,12.91,1
4326,parapet,12.91,1
4327,masser,12.84,1
4329,pêcher,12.84,1
4330,vaciller,12.84,1
4331,hériter,12.84,1
4332,battant,12.84,1
4333,olivier,12.84,1
4335,blottir,12.84,1
4336,broncher,12.84,1
4337,registre,12.84,1
4339,curieusement,12.84,1
4340,librement,12.84,1
4342,montant,12.84,1
4343,tendrement,12.84,1
4344,délégation,12.77,1
4346,chevaucher,12.77,1
4347,dose,12.77,1
4348,chignon,12.77,1
4349,aimé,12.77,1
4350,éclairage,12.77,1
4351,triomphant,12.77,1
4352,routine,12.77,1
4353,fourmi,12.77,1
4354,décharge,12.77,1
4355,halte,12.77,1
4357,querelle,12.77,1
4358,vestibule,12.77,1
4360,anéantir,12.7,1
4361,delà,12.7,1
4362,classer,12.7,1
4363,proportion,12.7,1
4365,légèreté,12.7,1
4367,plaider,12.7,1
4368,petit-fils,12.7,1
4369,avant-bras,12.7,1
4371,emplacement,12.7,1
4378,femelle,12.64,1
4379,vibration,12.64,1
4380,croquer,12.64,1
4382,communauté,12.64,1
4383,atténuer,12.64,1
4384,noblesse,12.64,1
4385,museau,12.64,1
4386,trébucher,12.64,1
4388,mobile,12.64,1
4389,permanence,12.64,1
4390,interpréter,12.64,1
4391,mercredi,12.64,1
4392,gonflé,12.64,1
4393,aventurer,12.57,1
4394,adapter,12.57,1
4395,sentinelle,12.57,1
4397,allongé,12.57,1
4398,terrestre,12.57,1
4399,majorité,12.57,1
4401,pari,12.57,1
4402,faciliter,12.57,1
4403,successivement,12.57,1
4404,médicament,12.57,1
4405,aménager,12.57,1
4406,bosse,12.57,1
4407,dessert,12.57,1
4408,chandelle,12.57,1
4409,tapisserie,12.57,1
4413,froisser,12.5,1
4414,racler,12.5,1
4415,salaire,12.5,1
4416,brûlure,12.5,1
4417,contraste,12.5,1
4418,collaboration,12.5,1
4419,enseignement,12.5,1
4421,pleur,12.5,1
4422,corridor,12.5,1
4423,farce,12.5,1
4424,mis,12.5,1
4426,désolé,12.43,1
4427,indication,12.43,1
4428,déformer,12.43,1
4430,conséquent,12.43,1
4431,tueur,12.43,1
4433,irréel,12.43,1
4435,nièce,12.43,1
4437,vestiaire,12.43,1
4438,porcelaine,12.43,1
4439,acquiescer,12.43,1
4441,lucide,12.43,1
4442,brigade,12.43,1
4443,vaisseau,12.43,1
4444,dispute,12.43,1
4445,calmement,12.43,1
4446,enceinte,12.43,1
4447,normalement,12.43,1
4448,dégringoler,12.43,1
4449,objectif,12.43,1
4450,imprévisible,12.43,1
